time,map_stamp,frame,leg,touchdown_index,touchdown_time,nominal_x,nominal_y,nominal_traversability,selected_x,selected_y,selected_z,selected_z_raw,selected_z_inpainted,selected_hole_mask_recon,selected_observed,selected_binary_safe,snap_distance,hip_distance,foothold_status
19.9500,0,map,FL,25,20.7000,0.45353,0.15370,1.00000,0.45353,0.15370,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05998,0
19.9500,0,map,BL,18,20.4900,-0.02407,0.13488,1.00000,-0.02407,0.13488,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05033,0
19.9500,0,map,FR,10,20.2500,0.35980,-0.16993,1.00000,0.35980,-0.16993,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07759,0
19.9500,0,map,BR,3,20.0400,-0.17033,-0.14404,1.00000,-0.17033,-0.14404,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07561,0
19.9500,0,map,BR,33,20.9400,0.08733,-0.15362,1.00000,0.08733,-0.15362,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05900,0
19.9600,0,map,FL,25,20.7000,0.46615,0.15330,1.00000,0.46615,0.15330,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06686,0
19.9600,0,map,BL,18,20.4900,-0.01563,0.13390,1.00000,-0.01563,0.13390,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05616,0
19.9600,0,map,FR,10,20.2500,0.36263,-0.17156,1.00000,0.36263,-0.17156,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08019,0
19.9600,0,map,BR,3,20.0400,-0.16851,-0.14394,1.00000,-0.16851,-0.14394,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07660,0
19.9600,0,map,BR,33,20.9400,0.10041,-0.15416,1.00000,0.10041,-0.15416,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06619,0
19.9700,0,map,FL,25,20.7000,0.46251,0.15299,1.00000,0.46251,0.15299,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06608,0
19.9700,0,map,BL,18,20.4900,-0.01897,0.13418,1.00000,-0.01897,0.13418,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05628,0
19.9700,0,map,FR,10,20.2500,0.35826,-0.17150,1.00000,0.35826,-0.17150,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07852,0
19.9700,0,map,BR,3,20.0400,-0.17141,-0.14313,1.00000,-0.17141,-0.14313,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07671,0
19.9700,0,map,BR,33,20.9400,0.09690,-0.15384,1.00000,0.09690,-0.15384,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06575,0
19.9780,0,map,FL,25,20.7000,0.46865,0.15264,1.00000,0.46865,0.15264,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06847,0
19.9780,0,map,BL,18,20.4900,-0.01475,0.13415,1.00000,-0.01475,0.13415,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05817,0
19.9800,0,map,FR,10,20.2500,0.36065,-0.17174,1.00000,0.36065,-0.17174,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08025,0
19.9800,0,map,BR,3,20.0400,-0.17031,-0.14280,1.00000,-0.17031,-0.14280,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07763,0
19.9800,0,map,BR,33,20.9400,0.10458,-0.15395,1.00000,0.10458,-0.15395,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06779,0
19.9880,0,map,FL,24,20.7000,0.46112,0.15347,1.00000,0.46112,0.15347,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06414,0
19.9880,0,map,BL,17,20.4900,-0.01783,0.13436,1.00000,-0.01783,0.13436,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05835,0
19.9880,0,map,FR,9,20.2500,0.35698,-0.17174,1.00000,0.35698,-0.17174,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07894,0
19.9880,0,map,FR,39,21.1500,0.55723,-0.17748,1.00000,0.55723,-0.17748,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07268,0
19.9880,0,map,BR,2,20.0400,-0.17295,-0.14244,1.00000,-0.17295,-0.14244,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07787,0
19.9880,0,map,BR,32,20.9400,0.09708,-0.15287,1.00000,0.09708,-0.15287,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06337,0
19.9980,0,map,FL,24,20.7000,0.47147,0.15339,1.00000,0.47147,0.15339,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07059,0
19.9980,0,map,BL,17,20.4900,-0.01560,0.13449,1.00000,-0.01560,0.13449,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05976,0
19.9980,0,map,FR,9,20.2500,0.35804,-0.17324,1.00000,0.35804,-0.17324,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08079,0
19.9980,0,map,FR,39,21.1500,0.57546,-0.18009,1.00000,0.57546,-0.18009,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07714,0
19.9980,0,map,BR,2,20.0400,-0.17204,-0.14291,1.00000,-0.17204,-0.14291,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07843,0
19.9980,0,map,BR,32,20.9400,0.10759,-0.15341,1.00000,0.10759,-0.15341,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07019,0
20.0060,0,map,FL,24,20.7000,0.46752,0.15352,1.00000,0.46752,0.15352,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06999,0
20.0060,0,map,BL,17,20.4900,-0.01949,0.13482,1.00000,-0.01949,0.13482,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05993,0
20.0060,0,map,FR,9,20.2500,0.35376,-0.17297,1.00000,0.35376,-0.17297,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07921,0
20.0060,0,map,FR,39,21.1500,0.57087,-0.17891,1.00000,0.57087,-0.17891,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07627,0
20.0060,0,map,BR,2,20.0400,-0.17506,-0.14284,1.00000,-0.17506,-0.14284,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07847,0
20.0060,0,map,BR,32,20.9400,0.10425,-0.15302,1.00000,0.10425,-0.15302,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06975,0
20.0180,0,map,FL,23,20.7000,0.46725,0.15453,1.00000,0.46725,0.15453,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06792,0
20.0180,0,map,BL,16,20.4900,-0.01676,0.13482,1.00000,-0.01676,0.13482,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06145,0
20.0180,0,map,FR,8,20.2500,0.35521,-0.17302,1.00000,0.35521,-0.17302,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08055,0
20.0180,0,map,FR,38,21.1500,0.57340,-0.17807,1.00000,0.57340,-0.17807,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07367,0
20.0180,0,map,BR,1,20.0400,-0.17483,-0.14297,1.00000,-0.17483,-0.14297,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07933,0
20.0180,0,map,BR,31,20.9400,0.10544,-0.15206,1.00000,0.10544,-0.15206,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06678,0
20.0360,0,map,FL,23,20.7000,0.46296,0.15954,1.00000,0.46296,0.15954,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06738,0
20.0360,0,map,BL,16,20.4900,-0.02183,0.13454,1.00000,-0.02183,0.13454,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06186,0
20.0360,0,map,FR,8,20.2500,0.34972,-0.17422,1.00000,0.34972,-0.17422,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07898,0
20.0360,0,map,FR,38,21.1500,0.55601,-0.16139,1.00000,0.55601,-0.16139,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05752,0
20.0360,0,map,BR,1,20.0400,-0.17623,-0.14326,1.00000,-0.17623,-0.14326,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07792,0
20.0360,0,map,BR,31,20.9400,0.09204,-0.14074,1.00000,0.09204,-0.14074,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05803,0
20.0440,0,map,FL,22,20.7000,0.45914,0.15904,1.00000,0.45914,0.15904,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06590,0
20.0440,0,map,BL,15,20.4900,-0.02431,0.13447,1.00000,-0.02431,0.13447,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06333,0
20.0440,0,map,FR,7,20.2500,0.34659,-0.17423,1.00000,0.34659,-0.17423,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07853,0
20.0440,0,map,FR,37,21.1500,0.55667,-0.16508,1.00000,0.55667,-0.16508,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05809,0
20.0440,0,map,BR,30,20.9400,0.09007,-0.14091,1.00000,0.09007,-0.14091,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05771,0
20.0560,0,map,FL,22,20.7000,0.46452,0.16226,1.00000,0.46452,0.16226,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07000,0
20.0560,0,map,BL,15,20.4900,-0.02338,0.13392,1.00000,-0.02338,0.13392,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06489,0
20.0560,0,map,FR,7,20.2500,0.34558,-0.17518,1.00000,0.34558,-0.17518,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.08019,0
20.0560,0,map,FR,37,21.1500,0.55890,-0.15623,1.00000,0.55890,-0.15623,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05581,0
20.0560,0,map,BR,30,20.9400,0.09163,-0.13435,1.00000,0.09163,-0.13435,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05760,0
20.0640,0,map,FL,22,20.7000,0.46114,0.16174,1.00000,0.46114,0.16174,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07003,0
20.0640,0,map,BL,15,20.4900,-0.02722,0.13393,1.00000,-0.02722,0.13393,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06485,0
20.0640,0,map,FR,7,20.2500,0.34151,-0.17502,1.00000,0.34151,-0.17502,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07896,0
20.0640,0,map,FR,37,21.1500,0.55620,-0.15776,1.00000,0.55620,-0.15776,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05656,0
20.0640,0,map,BR,30,20.9400,0.08883,-0.13441,1.00000,0.08883,-0.13441,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05814,0
20.0720,0,map,FL,21,20.7000,0.45423,0.16187,1.00000,0.45423,0.16187,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06666,0
20.0720,0,map,BL,14,20.4900,-0.03121,0.13397,1.00000,-0.03121,0.13397,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.06503,0
20.0740,0,map,FR,6,20.2500,0.33884,-0.17512,1.00000,0.33884,-0.17512,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07750,0
20.0740,0,map,FR,36,21.1500,0.54951,-0.15744,1.00000,0.54951,-0.15744,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05292,0
20.0740,0,map,BR,29,20.9400,0.08229,-0.13446,1.00000,0.08229,-0.13446,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.05483,0
20.0820,0,map,FL,21,20.7000,0.46042,0.16362,1.00000,0.46042,0.16362,0.02200,0.00000,0.00000,1.00000,1,1,0.00000,0.07141,0
